movieId,title,ratings
2129,True Tears,7.188914693488735
18139,Tonari no Seki-kun,7.190601917488424
36548,Kokkoku,7.191198597030045
237,Koukyoushihen Eureka Seven,7.192305088370968
13663,To LOVE-Ru Darkness,7.196775157874457
24031,Denki-gai no Honya-san,7.197067793821196
164,Mononoke Hime,7.197222052504237
21273,Gochuumon wa Usagi Desu ka?,7.197754079786383
8246,Naruto: Shippuuden Movie 4 - The Lost Tower,7.198112690061675
21511,Kantai Collection: KanColle,7.198115903351089
9260,Kizumonogatari I: Tekketsu-hen,7.199480318405357
11759,Accel World,7.200280049047684
2026,Hayate no Gotoku!,7.201227758037931
10396,Ben-To,7.201330838880758
12711,Uta no☆Prince-sama♪ Maji Love 2000%,7.202470564529853
72,Full Metal Panic? Fumoffu,7.2031225145729
21561,Ryuugajou Nanana no Maizoukin (TV),7.203520934453623
18671,Chuunibyou demo Koi ga Shitai! Ren,7.2068026796587885
18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,7.2072107603667686
416,Kurenai no Buta,7.207683687336973
20509,Fate/kaleid liner Prisma☆Illya 2wei!,7.208570001628965
16762,Mirai Nikki: Redial,7.209583480822282
37086,Kakegurui××,7.210710166927765
270,Hellsing,7.211926682479802
139,Hunter x Hunter: Greed Island Final,7.213509411740792
18507,Free!,7.213788920227606
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,7.213870666167265
578,Hotaru no Haka,7.213993226442932
37982,Domestic na Kanojo,7.214577868676412
25183,Gangsta.,7.215763367911189
23233,Shinmai Maou no Testament,7.215867443581972
30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,7.215968507546831
35466,ReLIFE: Kanketsu-hen,7.2161136908068775
4896,Umineko no Naku Koro ni,7.216233177658288
11933,Oda Nobuna no Yabou,7.216245608558351
25157,Trinity Seven,7.218442281993523
20031,D-Frag!,7.219174041757533
32013,Oshiete! Galko-chan,7.219501855406369
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.220562014856935
20,Naruto,7.221104081837005
9760,Hoshi wo Ou Kodomo,7.221570132543939
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7.221622483334977
8630,Hidan no Aria,7.221923637838683
33489,Little Witch Academia (TV),7.224309392009751
9790,Sora no Otoshimono: Tokeijikake no Angeloid,7.2253188491276035
30911,Tales of Zestiria the Cross,7.2272995796216275
31952,Kono Bijutsubu ni wa Mondai ga Aru!,7.228645155170609
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",7.2307634208325835
30347,Nanatsu no Taizai OVA,7.231363162707973
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,7.232762548245486
18393,Fairy Tail x Rave,7.234476727046069
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,7.234619510219817
10863,Steins;Gate: Oukoubakko no Poriomania,7.239313466781653
5262,Shugo Chara!! Doki,7.240023577118535
21431,Gokukoku no Brynhildr,7.241548214373316
37569,Sirius,7.242977077284933
10155,Dog Days,7.243105425911591
34104,Knight's & Magic,7.244160481960289
59,Chobits,7.244492324158289
22687,Terra Formars,7.244769066941172
31680,Super Lovers,7.246540735290365
6811,InuYasha: Kanketsu-hen,7.247942235475133
35459,Boku no Hero Academia: Training of the Dead,7.248223586316326
4087,Michiko to Hatchin,7.248989155066582
14811,GJ-bu,7.2497165637505345
34280,Gamers!,7.249878476577598
37475,Kishuku Gakkou no Juliet,7.251048398984714
24997,Love Live! The School Idol Movie,7.255556438216254
33433,Shuumatsu no Izetta,7.25573221720957
14741,Chuunibyou demo Koi ga Shitai!,7.257975066295653
7472,Gintama Movie 1: Shinyaku Benizakura-hen,7.2586952167380305
15809,Hataraku Maou-sama!,7.259021164103842
8915,Dantalian no Shoka,7.260046141304593
4789,ef: A Tale of Melodies.,7.260075103483957
35240,Princess Principal,7.261356511085576
36946,Dragon Ball Super Movie: Broly,7.261491468392104
199,Sen to Chihiro no Kamikakushi,7.2616445786177515
32962,Occultic;Nine,7.263265465367614
235,Detective Conan,7.263862891458709
120,Fruits Basket,7.2650153217438715
4722,Skip Beat!,7.265415789082708
512,Majo no Takkyuubin,7.266810483142418
30831,Kono Subarashii Sekai ni Shukufuku wo!,7.267625650421014
98,Mai-HiME,7.268942571008068
30503,Noragami Aragoto,7.268953574981416
8424,MM!,7.269008741028233
31374,Shingeki! Kyojin Chuugakkou,7.272735594035556
22101,Soredemo Sekai wa Utsukushii,7.2729417492531026
3655,Nabari no Ou,7.275002281511673
6746,Durarara!!,7.277730497775011
132,GetBackers,7.277965967990545
1,Cowboy Bebop,7.279678201861154
36896,Boku no Hero Academia the Movie 1: Futari no Hero,7.279993878366988
23321,Log Horizon 2nd Season,7.280340243918726
2472,Naruto: Shippuuden Movie 1,7.28204815172062
11837,Zetman,7.282298373818852
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,7.284244747123631
2924,ef: A Tale of Memories.,7.285264944050586
10793,Guilty Crown,7.285501127866422
28223,Death Parade,7.286484567936745
31442,Musaigen no Phantom World,7.286885000293348
223,Dragon Ball,7.292588340344361
9656,Kimi ni Todoke 2nd Season,7.294165783399462
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",7.295730554483868
16706,Kami nomi zo Shiru Sekai: Megami-hen,7.295734477203311
50,Aa! Megami-sama! (TV),7.296762225490138
35968,Wotaku ni Koi wa Muzukashii,7.299624765676926
468,Koukaku Kidoutai 2: Innocence,7.302568791650161
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,7.303415127751096
33926,Quanzhi Gaoshou,7.303595566164763
16662,Kaze Tachinu,7.3040038723257075
35413,Imouto sae Ireba Ii.,7.306819364881216
4177,Bounen no Xamdou,7.3082031165914625
6,Trigun,7.30924888330185
4472,Lucky☆Star: Original na Visual to Animation,7.309880448728358
3784,Evangelion: 2.0 You Can (Not) Advance,7.312272913082616
28725,Kokoro ga Sakebitagatterunda.,7.312614570371231
9736,Astarotte no Omocha!,7.314300267323087
16353,Love Lab,7.31586771481698
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,7.318045802524486
31737,Gakusen Toshi Asterisk 2nd Season,7.322815550522963
28979,To LOVE-Ru Darkness 2nd,7.323449293352441
7592,Nurarihyon no Mago,7.323873865934513
31772,One Punch Man Specials,7.324265383937781
190,Love Hina Again,7.325399760658978
27989,Hibike! Euphonium,7.325768534271651
24,School Rumble,7.325841917315867
5958,Sora no Otoshimono,7.327176108578365
1726,Devil May Cry,7.331476706158263
5365,Tsumiki no Ie,7.3329809134123
67,Basilisk: Kouga Ninpou Chou,7.333397698357027
170,Slam Dunk,7.334654421237091
21085,Witch Craft Works,7.334925066668609
4901,Black Lagoon: Roberta's Blood Trail,7.335473379225313
35849,Darling in the FranXX,7.338640966157294
32949,Kuzu no Honkai,7.338741701422746
18153,Kyoukai no Kanata,7.339700893308382
65,Rozen Maiden: Träumend,7.339944655694114
3091,xxxHOLiC Kei,7.342544207564122
5507,Senjou no Valkyria,7.3428754722038025
20689,Hamatora The Animation,7.346484238480963
37497,Irozuku Sekai no Ashita kara,7.346650259094354
30544,Gakusen Toshi Asterisk,7.347073729623744
21339,Psycho-Pass Movie,7.347117979330923
3782,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),7.347983681243696
32615,Youjo Senki,7.348344497058937
30123,Akagami no Shirayuki-hime,7.348404127215655
35905,Ryuuou no Oshigoto!,7.350036104005884
31658,Kuroko no Basket Movie 4: Last Game,7.351131855026084
32093,Tanaka-kun wa Itsumo Kedaruge,7.351676760199463
392,Yuu☆Yuu☆Hakusho,7.352236596746131
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,7.3527065685501825
37786,Yagate Kimi ni Naru,7.352718891049688
138,Hunter x Hunter: Greed Island,7.353775125530245
34914,New Game!!,7.35531843092826
35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",7.355413875235652
166,Samurai 7,7.355532452684784
97,Last Exile,7.355790004321221
264,Hajime no Ippo: Champion Road,7.356601610009085
21881,Sword Art Online II,7.357821707987721
4224,Toradora!,7.358081409908037
31251,Mobile Suit Gundam: Iron-Blooded Orphans,7.359161097034139
22273,Selector Infected WIXOSS,7.359891592313104
33731,Gabriel DropOut,7.360454616146973
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,7.3628406739242
3667,Strike Witches,7.3648034842247725
14467,K,7.365426672239801
2787,Shakugan no Shana II (Second),7.365477255116705
33988,Demi-chan wa Kataritai,7.365893822244957
3652,Higurashi no Naku Koro ni Rei,7.366180776363195
2403,Kodomo no Jikan (TV),7.366315490909769
10721,Mawaru Penguindrum,7.366613997313234
33502,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,7.366872307754593
21659,Kill la Kill Specials,7.366914598882293
32827,B: The Beginning,7.367017012242503
10079,Hoshizora e Kakaru Hashi,7.3718373333284966
31163,Dimension W,7.372452612042249
5356,Canaan,7.37267085567766
12291,Acchi Kocchi (TV),7.372702086829248
37614,Hitoribocchi no Marumaru Seikatsu,7.372941965243941
32526,Love Live! Sunshine!!,7.373499681864556
21647,Tamako Love Story,7.3737209537082276
10568,Kamisama no Memochou,7.374928508856438
17741,Kimi no Iru Machi,7.37507240805943
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,7.375286505662444
28387,Joukamachi no Dandelion,7.376625570619227
29854,Ushio to Tora (TV),7.378980775372024
3972,Yu☆Gi☆Oh! 5D's,7.379632066198655
20847,Seitokai Yakuindomo*,7.380389049698707
330,Midori no Hibi,7.381493782535411
22265,Free!: Eternal Summer,7.381800149047233
37349,Goblin Slayer,7.381966709134403
7148,Ladies versus Butlers!,7.3821579541154705
13599,Robotics;Notes,7.382529835566537
30709,Kamisama Hajimemashita: Kako-hen,7.383777506045972
13759,Sakura-sou no Pet na Kanojo,7.385110720735524
31339,Drifters,7.389344249900451
10080,Kami nomi zo Shiru Sekai II,7.389445429994777
1887,Lucky☆Star,7.389944842403115
13601,Psycho-Pass,7.391515653796862
395,Gantz 2nd Stage,7.391663935252956
8795,Panty & Stocking with Garterbelt,7.392045449645058
37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,7.392688796451083
32867,Bungou Stray Dogs 2nd Season,7.3930149330814015
759,Tokyo Godfathers,7.393698256132832
16528,Hal,7.394017934233869
25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,7.394254940001558
32182,Mob Psycho 100,7.394365730121066
19163,Date A Live II,7.395096636061432
15051,Love Live! School Idol Project,7.401472622153564
7465,Eve no Jikan (Movie),7.402317727814535
9181,Motto To LOVE-Ru,7.402401465656988
22663,Seiken Tsukai no World Break,7.402419512559877
1222,Bokura ga Ita,7.403193401766353
15689,Nekomonogatari: Kuro,7.406416029316368
8557,Shinryaku! Ika Musume,7.408297412445025
16904,K: Missing Kings,7.410945944480804
30205,Aoharu x Kikanjuu,7.411129621175773
1254,Saint Seiya,7.411695772410869
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,7.413164691320921
2236,Toki wo Kakeru Shoujo,7.413470748857217
32998,91 Days,7.413927060740465
21507,Soul Eater NOT!,7.414471957265474
205,Samurai Champloo,7.416911126575308
433,"Kumo no Mukou, Yakusoku no Basho",7.417115465219138
856,Utawarerumono,7.417458600482448
240,Genshiken,7.417473312634829
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",7.417640429336511
34902,Tsurezure Children,7.422404023480861
8479,Hetalia World Series,7.423013863401153
90,Mobile Suit Gundam Wing,7.426555185393191
39026,Dumbbell Nan Kilo Moteru?,7.428584735373184
28623,Koutetsujou no Kabaneri,7.4289186681100094
137,Hunter x Hunter: Yorkshin City Kanketsu-hen,7.432669943410048
1142,Hachimitsu to Clover II,7.4343136763157736
34451,Kekkai Sensen & Beyond,7.434900509433719
543,Vampire Hunter D (2000),7.4350842311724215
35120,Devilman: Crybaby,7.435765426763232
21557,Omoide no Marnie,7.436309499095517
21855,Hanamonogatari,7.437428277869296
813,Dragon Ball Z,7.437692548127828
150,Blood+,7.4386454889799145
9513,Beelzebub,7.439638779978298
26441,Junketsu no Maria,7.440297691715601
11597,Nisemonogatari,7.440560931038969
2926,Myself; Yourself,7.4422735590224764
23281,Psycho-Pass 2,7.442408563413704
35760,Shingeki no Kyojin Season 3,7.442483790024193
36649,Banana Fish,7.4434022694003295
31757,Kizumonogatari II: Nekketsu-hen,7.44474691656477
36563,Megalo Box,7.4465599297502285
34618,Blend S,7.447496310425026
25781,Shingeki no Kyojin: Kuinaki Sentaku,7.4481569773108225
5341,Ookami to Koushinryou II,7.449263839924527
23421,Re:␣Hamatora,7.449399120727838
16918,Gin no Saji,7.450120223485014
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,7.450605300414115
21863,Mangaka-san to Assistant-san to The Animation,7.4517515097514195
6421,Fullmetal Alchemist: Brotherhood Specials,7.4527775187459
14131,Girls & Panzer,7.457779811533896
20047,Sakura Trick,7.457945992166711
13333,Tari Tari,7.45798781030687
36043,Net-juu no Susume Special,7.460916101707823
19369,Outbreak Company,7.462478518859351
38671,Enen no Shouboutai,7.4626725555666695
2581,Mobile Suit Gundam 00,7.4631571641308305
23277,Saenai Heroine no Sodatekata,7.466321118500617
37259,Hanebado!,7.466692715892807
33253,Ajin 2nd Season,7.466771770444346
35376,Himouto! Umaru-chan R,7.4673335386088215
11433,Ano Natsu de Matteru,7.467597073762636
4981,Casshern Sins,7.469456452267723
10495,Yuru Yuri,7.4696161421877605
431,Howl no Ugoku Shiro,7.472492301673578
12049,Fairy Tail Movie 1: Houou no Miko,7.473526597782794
3167,Eve no Jikan,7.474157553166032
32379,Berserk,7.474912864860788
12175,Koi to Senkyo to Chocolate,7.476692718054256
16001,Kokoro Connect: Michi Random,7.4769110239952905
3299,H2O: Footprints in the Sand,7.477088934938086
21405,Bokura wa Minna Kawai-sou,7.477596788332695
31722,Nanatsu no Taizai: Seisen no Shirushi,7.47922705139097
31376,Flying Witch,7.481472210699867
39597,Sword Art Online: Alicization - War of Underworld,7.483831329640524
1530,Kanon (2006),7.488415984389541
23309,Rail Wars!,7.488850830403689
29093,Grisaia no Meikyuu: Caprice no Mayu 0,7.490574062209243
11887,Kokoro Connect,7.490920554871986
355,Shakugan no Shana,7.494486955276997
12413,Jormungand,7.4956127194038755
1195,Zero no Tsukaima,7.49770116231238
34281,High School DxD Hero,7.499058596392706
7785,Yojouhan Shinwa Taikei,7.499231152680406
10030,Bakuman. 2nd Season,7.500284923068196
11617,High School DxD,7.5003384438724945
16035,Karneval (TV),7.502187649530146
27787,Nisekoi:,7.503273862163942
27899,Tokyo Ghoul √A,7.504177807662536
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,7.505786887309359
11633,Blood Lad,7.5066517068218905
317,Final Fantasy VII: Advent Children,7.506869923798924
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,7.5070272501351285
7724,Shiki,7.50732838139449
31953,New Game!,7.508112702345775
4280,Kara no Kyoukai 4: Garan no Dou,7.509172264397333
5081,Bakemonogatari,7.511405835606329
4106,Trigun: Badlands Rumble,7.512593379114198
32282,Shokugeki no Souma: Ni no Sara,7.512971525295071
18893,Aoki Hagane no Arpeggio: Ars Nova,7.51379653652891
7193,Aoi Bungaku Series,7.514928357664754
31559,Prince of Stride: Alternative,7.516715885116219
13331,Jormungand: Perfect Order,7.516993428437006
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,7.517211159195412
15451,High School DxD New,7.518549877058781
20541,Mikakunin de Shinkoukei,7.520646216608883
1818,Claymore,7.520844325601124
17909,Uchouten Kazoku,7.521302039250192
10711,Plastic Neesan,7.521889128082101
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,7.522155688789042
31174,Osomatsu-san,7.522175666417155
7662,Shinrei Tantei Yakumo,7.52265256273159
15583,Date A Live,7.527632717427517
2167,Clannad,7.531113708932461
31490,One Piece Film: Gold,7.531417403106151
801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,7.531529397817193
35790,Tate no Yuusha no Nariagari,7.533806257632566
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,7.534596209989385
6702,Fairy Tail,7.536046645306681
32485,Prison School: Mad Wax,7.536343083635463
889,Black Lagoon,7.539286940820365
34086,Tales of Zestiria the Cross 2nd Season,7.5401821438805685
5690,Nodame Cantabile: Finale,7.540550650768932
5231,Inazuma Eleven,7.541046900806111
1519,Black Lagoon: The Second Barrage,7.5414618070060335
846,School Rumble Ni Gakki,7.54273475464391
23673,Ookami Shoujo to Kuro Ouji,7.543215505145708
7311,Suzumiya Haruhi no Shoushitsu,7.544384893397017
11179,Papa no Iukoto wo Kikinasai!,7.545749154044704
79,Shuffle!,7.5498620407610915
10165,Nichijou,7.551363696291598
28621,Subete ga F ni Naru,7.55332283535736
27631,God Eater,7.554519592241659
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,7.555115816238327
34055,Berserk 2nd Season,7.555164897260856
31821,Arslan Senki (TV): Fuujin Ranbu,7.555258893926536
33094,WWW.Working!!,7.557443440986196
1559,Shijou Saikyou no Deshi Kenichi,7.558736980698551
5205,Kara no Kyoukai 7: Satsujin Kousatsu (Go),7.559187738748532
21877,High Score Girl,7.559193916885656
2251,Baccano!,7.559580835208173
20785,Mahouka Koukou no Rettousei,7.559790823885404
28825,Himouto! Umaru-chan,7.559993500381372
14513,Magi: The Labyrinth of Magic,7.5605489324363795
4551,Hakushaku to Yousei,7.56075462635433
31580,Ajin,7.561443486568385
37430,Tensei shitara Slime Datta Ken,7.562316430826804
1689,Byousoku 5 Centimeter,7.563812917567711
28755,Boruto: Naruto the Movie,7.564608256742767
10588,Persona 4 the Animation,7.565160455997986
17549,Non Non Biyori,7.565986810484712
28025,Tsukimonogatari,7.567735405908981
19363,Gin no Saji 2nd Season,7.568677827531216
31173,Akagami no Shirayuki-hime 2nd Season,7.569824686193694
31478,Bungou Stray Dogs,7.5702395110598
2034,Lovely★Complex,7.570385056268189
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,7.57309630836445
30279,Yuru Yuri San☆Hai!,7.574560919433534
36038,Net-juu no Susume,7.57578221639996
4437,Naruto: Shippuuden Movie 2 - Kizuna,7.578330187191818
3702,Detroit Metal City,7.579030509006912
7791,K-On!!,7.5792532105986385
38691,Dr. Stone,7.579810124904574
7674,Bakuman.,7.584878434504649
24703,High School DxD BorN,7.585919461263707
534,Slayers,7.588188460424247
38186,Bokutachi wa Benkyou ga Dekinai,7.5919210351201745
31798,Kiznaiver,7.592471480867572
6922,Fate/stay night Movie: Unlimited Blade Works,7.593289798997418
3470,Special A,7.593337701684519
777,Hellsing Ultimate,7.5936637208083795
263,Hajime no Ippo,7.594684496840701
27,Trinity Blood,7.59800247233495
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,7.599847650142418
710,Rec,7.600762748058649
23385,Kyoukai no Kanata: Shinonome,7.603348664135891
34561,Re:Creators,7.604527111512709
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,7.610133310575958
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,7.610546614667484
20709,Sabage-bu!,7.61165023459043
3712,Zero no Tsukaima: Princesses no Rondo,7.6120767691989455
3927,Mobile Suit Gundam 00 Second Season,7.613550351349991
6547,Angel Beats!,7.615489671614703
2994,Death Note: Rewrite,7.617700876468655
31414,Nijiiro Days,7.617893631641324
8086,Densetsu no Yuusha no Densetsu,7.620324827496402
18119,Servant x Service,7.621887993740228
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,7.622156886541539
1210,NHK ni Youkoso!,7.6233092551441075
66,Azumanga Daioh,7.624134919234711
6114,Rainbow: Nisha Rokubou no Shichinin,7.624798064986352
4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,7.6259826843961145
14345,Btooom!,7.626390909229738
25835,Shirobako,7.627990162993471
9756,Mahou Shoujo Madoka★Magica,7.629019152957166
18277,Strike the Blood,7.6294063722617045
37520,Dororo,7.631213314262446
60,Chrno Crusade,7.631629002299714
28677,Yamada-kun to 7-nin no Majo (TV),7.631885486671864
6573,Darker than Black: Ryuusei no Gemini,7.632206848141376
17265,Log Horizon,7.632631966911895
5530,Pandora Hearts,7.633136121383009
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,7.633379650762119
32370,D.Gray-man Hallow,7.63341943865774
6594,Katanagatari,7.6339211411160495
12467,Nazo no Kanojo X,7.6339828763347235
19647,Hajime no Ippo: Rising,7.634463539201743
36456,Boku no Hero Academia 3rd Season,7.634564267467076
1562,Yamato Nadeshiko Shichihenge♥,7.636441895080876
30307,Monster Musume no Iru Nichijou,7.636659779828036
16782,Kotonoha no Niwa,7.6372805736412515
467,Koukaku Kidoutai: Stand Alone Complex,7.639297257441842
20457,"Inari, Konkon, Koi Iroha.",7.640900875890981
30296,Rakudai Kishi no Cavalry,7.640984365385726
14713,Kamisama Hajimemashita,7.64176756658544
33003,Mahou Shoujo Ikusei Keikaku,7.6430870520009675
4654,Toaru Majutsu no Index,7.643192251515328
22043,Fairy Tail (2014),7.643475810737941
853,Ouran Koukou Host Club,7.6452717050399555
34096,Gintama.,7.64611615601399
33,Kenpuu Denki Berserk,7.649942078075076
5681,Summer Wars,7.651386300585418
40004,Bokutachi wa Benkyou ga Dekinai!,7.653424283074548
4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,7.656336281492523
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,7.659356952483471
25687,Digimon Adventure tri. 1: Saikai,7.659471076931223
16011,Tokyo Ravens,7.662569510928859
30778,Fairy Tail Movie 2: Dragon Cry,7.662599026557929
249,InuYasha (TV),7.663876998256826
10278,The iDOLM@STER,7.664356626142343
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",7.665930182325546
22297,Fate/stay night: Unlimited Blade Works,7.666159827592397
16009,Kamisama no Inai Nichiyoubi,7.666731832464236
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,7.672137133977628
21563,Kamigami no Asobi,7.672271104729013
36098,Kimi no Suizou wo Tabetai,7.672623757028818
16774,Inferno Cop,7.673170514429406
38101,5-toubun no Hanayome,7.677528286302752
6895,Hakuouki,7.6780669459314534
21327,Isshuukan Friends.,7.681291554093744
2605,Sayonara Zetsubou Sensei,7.690874852415166
23283,Zankyou no Terror,7.692591787734874
5680,K-On!,7.692694665897504
11235,Amagami SS+ Plus,7.693812648817074
32648,Handa-kun,7.695034049661618
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,7.695055140650057
5040,One Outs,7.698125086937543
1604,Katekyo Hitman Reborn!,7.698941614011146
10589,Naruto: Shippuuden Movie 5 - Blood Prison,7.701592975473291
12355,Ookami Kodomo no Ame to Yuki,7.702677000824306
16668,Kakumeiki Valvrave,7.704052636511844
32979,Flip Flappers,7.705340373238113
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,7.7065495364321785
45,Rurouni Kenshin: Meiji Kenkaku Romantan,7.706770748398847
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,7.707463142751149
28805,Bakemono no Ko,7.707485613328431
102,Aishiteruze Baby★★,7.7086483481490164
37965,Kaze ga Tsuyoku Fuiteiru,7.709116701575291
4898,Kuroshitsuji,7.710652661146087
486,Kino no Tabi: The Beautiful World,7.710741432218648
2966,Ookami to Koushinryou,7.716923884490917
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,7.716953540253588
268,Golden Boy,7.718667174231051
26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,7.720775601583349
8142,Colorful (Movie),7.7221334246214255
18679,Kill la Kill,7.72281637247089
25777,Shingeki no Kyojin Season 2,7.724416963840491
1840,Zero no Tsukaima: Futatsuki no Kishi,7.725579176223195
16417,Tamako Market,7.7272780448200695
13655,Little Busters!,7.7282374868359245
10049,Nurarihyon no Mago: Sennen Makyou,7.728401049098947
5781,Isekai no Seikishi Monogatari,7.731225847879669
12477,Sakasama no Patema,7.7328933753071265
17729,Grisaia no Kajitsu,7.733087416801871
31964,Boku no Hero Academia,7.734746613068355
2025,Darker than Black: Kuro no Keiyakusha,7.736214860983198
24833,Ansatsu Kyoushitsu,7.737356631270095
12403,Yuru Yuri♪♪,7.738871044384209
9617,K-On! Movie,7.739206828553361
3342,Mnemosyne: Mnemosyne no Musume-tachi,7.741688595644014
35639,Just Because!,7.742197393707257
34798,Yuru Camp△,7.742504924288717
9982,Fairy Tail OVA,7.743244777034078
1698,Nodame Cantabile,7.746814945525507
31553,Charlotte: Tsuyoimono-tachi,7.747753524939348
27655,Aldnoah.Zero 2nd Season,7.748422752753244
21329,Mushishi: Hihamukage,7.749728310612299
33206,Kobayashi-san Chi no Maid Dragon,7.750514572324494
2418,Stranger: Mukou Hadan,7.751578427043548
13125,Shinsekai yori,7.752211740892329
35788,Shokugeki no Souma: San no Sara,7.752588525330934
210,Ranma ½,7.754173942805451
16,Hachimitsu to Clover,7.760688433559345
35073,Overlord II,7.764447455754081
855,Strawberry Panic,7.768106797239635
597,Neko no Ongaeshi,7.773282553276729
12445,Tasogare Otome x Amnesia,7.775713506639457
5678,Kobato.,7.775817746544959
28735,Shouwa Genroku Rakugo Shinjuu,7.781963094164653
4155,One Piece Film: Strong World,7.7823056304820675
30240,Prison School,7.783248287041231
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,7.783630854477437
14527,Medaka Box Abnormal,7.784182971620505
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7.786521412884373
16067,Nagi no Asu kara,7.788776867336458
22199,Akame ga Kill!,7.789339753963766
22961,Date A Live II: Kurumi Star Festival,7.79052710631815
12189,Hyouka,7.791696852773358
3228,Zoku Sayonara Zetsubou Sensei,7.791965603549991
18689,Diamond no Ace,7.7920183837990615
11757,Sword Art Online,7.7934699692512135
572,Kaze no Tani no Nausicaä,7.795935208673229
28701,Fate/stay night: Unlimited Blade Works 2nd Season,7.796900241830689
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,7.797006946319965
6213,Toaru Kagaku no Railgun,7.797214239894036
64,Rozen Maiden,7.797893053145948
13535,Binbougami ga!,7.80312145369029
23251,Gugure! Kokkuri-san,7.810086364974382
10408,Hotarubi no Mori e,7.811074926971128
9969,Gintama',7.813425404434207
37141,Hataraku Saibou (TV),7.81344391469135
36028,Golden Kamuy,7.815528332274191
35557,Houseki no Kuni (TV),7.8159175655854725
10029,Coquelicot-zaka kara,7.81748105069074
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,7.817530235939374
7338,Darker than Black: Kuro no Keiyakusha Gaiden,7.817970065737235
19111,Love Live! School Idol Project 2nd Season,7.818643641476352
36470,Tada-kun wa Koi wo Shinai,7.81971424803419
5258,Hajime no Ippo: New Challenger,7.821697560226143
16524,Suisei no Gargantia,7.8298730577260605
400,Seihou Bukyou Outlaw Star,7.830530603439737
5682,Phantom: Requiem for the Phantom,7.830550143955465
27775,Plastic Memories,7.83745705749091
30346,Doukyuusei (Movie),7.840223806804497
18897,Nisekoi,7.842982421044075
7711,Karigurashi no Arrietty,7.843242138414359
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,7.8450193807562405
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,7.848459768517751
28249,Arslan Senki (TV),7.848987079186852
20057,Space☆Dandy,7.849927176433074
